Data ID	Sub System	Name	ADC No	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
607	GC	STATUS_LOWER_END_POS_SWITCH	0	14	0	204	0	1	0x0020	5	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
608	GC	STATUS_IKI_BUSY	0	14	0	204	0	1	0x0100	8	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609	GC	STATUS_SV_POWERED	0	14	0	204	0	1	0x0200	9	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	GC	STATUS_SERIAL_NUMBER	0	14	0	204	0	1	0xF000	12	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611	GC	SCGAIN1	0	14	0	204	6	2	0x3FFF	0	%04X	%.2f	1	-12.666	0.00150536		%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
612	GC	SCGAIN10	0	14	0	204	9	3	0x3FFF	0	%04X	%.2f	1	-1.2666	0.000150536		%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
613	GC	SCGAIN100	0	14	0	204	12	4	0x3FFF	0	%04X	%.2f	1	-0.12666	1.50536E-05		%1.0f	1	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
614	GC	TEMP_TOVN	0	14	0	204	15	5	0x3FFF	0	%04X	%.2f	1	-1266.6	0.150536	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
615	GC	TEMP_TTRP1	0	14	0	204	18	6	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
616	GC	TEMP_TTRP2	0	14	0	204	18	7	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
617	GC	TEMP_TTCD1	0	14	0	204	21	8	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
618	GC	TEMP_TTCD2	0	14	0	204	21	9	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
619	GC	TEMP_TTCD3	0	14	0	204	21	10	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
620	GC	TEMP_TTCD4	0	14	0	204	21	11	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
621	GC	TEMP_TCLM1	0	14	0	204	24	12	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
622	GC	TEMP_TCLM2	0	14	0	204	24	13	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
623	GC	TEMP_TCLM3	0	14	0	204	24	14	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
624	GC	TEMP_TCLM4	0	14	0	204	24	15	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
625	GC	TEMP_TCPL1	0	14	0	204	27	16	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
626	GC	TEMP_TCPL2	0	14	0	204	27	17	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
627	GC	TEMP_TCPL3	0	14	0	204	27	18	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
628	GC	TEMP_TCPL4	0	14	0	204	27	19	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
629	GC	TEMP_TCPL5	0	14	0	204	27	20	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
630	GC	TEMP_TCPL6	0	14	0	204	27	21	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
631	GC	TEMP_TCPL7	0	14	0	204	27	22	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
632	GC	TEMP_TTP	0	14	0	204	27	23	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
633	GC	TEMP_TTP2	0	14	0	204	27	24	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
634	GC	TEMP_TVP1	0	14	0	204	27	25	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
635	GC	TEMP_TVP2	0	14	0	204	27	26	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
636	GC	TEMP_TCPL8	0	14	0	204	27	27	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
637	GC	TEMP_TCPL9	0	14	0	204	27	28	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
638	GC	TEMP_TVP4	0	14	0	204	27	29	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
639	GC	TEMP_TVP3	0	14	0	204	27	30	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
640	GC	PT1000_REF	0	14	0	204	27	31	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
641	GC	HK_PRESSURE_IN	0	14	0	204	30	32	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	bar	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
642	GC	HK_PRESSURE_OUT	0	14	0	204	30	33	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	bar	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
643	GC	HK_RAIL_POSITION	0	14	0	204	30	57	0x3FFF	0	%04X	%.2f	1	-105.55	0.012544667		%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
644	GC	HK_PRESSURE_CLM	0	14	0	204	30	34	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	bar	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
645	GC	HK_MOTOR_CURRENT	0	14	0	204	30	35	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	A	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
646	GC	HK_I_TCD	0	14	0	204	30	36	0x3FFF	0	%04X	%.2f	1	-31.665	0.0037634	mA	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
647	GC	HK_+15V	0	14	0	204	30	37	0x3FFF	0	%04X	%.2f	1	-18.999	0.00225804	V	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
648	GC	HK_+5V	0	14	0	204	30	38	0x3FFF	0	%04X	%.2f	1	-6.333	0.00075268	V	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
649	GC	REF_GND	0	14	0	204	30	39	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
650	GC	HK_-5V	0	14	0	204	30	40	0x3FFF	0	%04X	%.2f	1	-6.333	0.00075268	V	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
651	GC	HK_REF2.5V	0	14	0	204	30	41	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
652	GC	HK_+UTCD	0	14	0	204	30	42	0x3FFF	0	%04X	%.2f	1	-18.999	0.00225804	V	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
653	GC	HK_-UTCD	0	14	0	204	30	43	0x3FFF	0	%04X	%.2f	1	-18.999	0.00225804	V	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
654	GC	HK_HV_VALVES	0	14	0	204	30	44	0x3FFF	0	%04X	%.2f	1	-316.65	0.037634	V	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
655	GC	HK_UREF_PRESSURE	0	14	0	204	30	45	0x3FFF	0	%04X	%.2f	1	-18.999	0.00225804	V	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
656	GC	HK_STRAIN_GAUGE	0	14	0	204	30	46	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	bar	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
657	GC	HK_TCD_OFFSET	0	14	0	204	30	47	0x3FFF	0	%04X	%.2f	1	-6.333	0.00075268		%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
658	GC	REG_HTR_SEL	0	14	0	204	33	48	0xFFFF	0	%04X	%.2f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
659	GC	SELECT_MODULE	0	14	0	204	33	48	0x0003	0	%01X	%1.0f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
660	GC	SELECT_TRAP	0	14	0	204	33	48	0x0010	4	%01X	%1.0f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
661	GC	OVEN_HEATER_MODE	0	14	0	204	33	48	0x0040	6	%01X	%1.0f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
662	GC	REG_PRES_CTRL	0	14	0	204	33	49	0xFFFF	0	%04X	%.2f	1	-3.1665	0.00037634		%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
663	GC	REG_VALVE_01_10	0	14	0	204	33	50	0xFFFF	0	%04X	%.2f	0	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
664	GC	REG_VALVE_11_20	0	14	0	204	33	51	0xFFFF	0	%04X	%.2f	0	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
665	GC	REG_SV_TIMER	0	14	0	204	33	52	0xFFFF	0	%04X	%.2f	0	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
666	GC	SV_TIMER	0	14	0	204	33	52	0xFF00	0	%02X	%.2f	1	0.2	0.00078125		%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
667	GC	REG_TS_MTR_CTRL	0	14	0	204	33	53	0xFFFF	0	%04X	%.2f	0	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
668	GC	TS_MTR_TIMEOUT	0	14	0	204	33	53	0x00FF	0	%02X	%.2f	1	0.8	0.8		%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
669	GC	TS_OPEN	0	14	0	204	33	53	0x0100	8	%01X	%1.0f	1	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
670	GC	TS_CLOSE	0	14	0	204	33	53	0x0200	9	%01X	%1.0f	1	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
671	GC	STOP_ON_POS_CONTROL	0	14	0	204	33	53	0x1000	12	%01X	%1.0f	1	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
672	GC	STOP_BY_REED_CONTACT	0	14	0	204	33	53	0x2000	13	%01X	%1.0f	1	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
673	GC	STOP_ON_TIMEOUT	0	14	0	204	33	53	0x4000	14	%01X	%1.0f	1	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
674	GC	STOP_ON_OVER_CURRENT	0	14	0	204	33	53	0x8000	15	%01X	%1.0f	1	0	1		%.2f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
675	GC	REG_TS_CUR_LIMIT	0	14	0	204	33	54	0xFFFF	0	%04X	%.2f	1	-316.65	0.037634	mA	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
676	GC	REG_TS_END_POS	0	14	0	204	33	55	0xFFFF	0	%04X	%.2f	1	-105.55	0.012544667		%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
677	GC	REG_OFFSET_COMP	0	14	0	204	33	56	0xFFFF	0	%04X	%.2f	1	0	-0.000610352		%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
678	GC	REG_COL_HTR_CTRL	0	14	0	204	33	64	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
679	GC	COL_P	0	14	0	204	33	64	0x0F00	8	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
680	GC	COL_I	0	14	0	204	33	64	0x00F0	4	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
681	GC	REG_COL_TEMP	0	14	0	204	33	65	0xFFFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
682	GC	REG_TCD_HTR_CTRL	0	14	0	204	33	80	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
683	GC	TCD_P	0	14	0	204	33	80	0x0F00	8	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
684	GC	TCD_I	0	14	0	204	33	80	0x00F0	4	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
685	GC	REG_TCD_TEMP	0	14	0	204	33	81	0xFFFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
686	GC	REG_TRAP_HTR_CTRL	0	14	0	204	33	96	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
687	GC	TRAP_P	0	14	0	204	33	96	0x0F00	8	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
688	GC	TRAP_I	0	14	0	204	33	96	0x00F0	4	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
689	GC	TRAP_D	0	14	0	204	33	96	0x000F	0	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
690	GC	REG_TRAP_TEMP	0	14	0	204	33	97	0xFFFF	0	%04X	%.2f	1	-316.65	0.037634	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
691	GC	REG_CAP_HTR_1	0	14	0	204	33	104	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
692	GC	REG_CAP_HTR_2	0	14	0	204	33	105	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
693	GC	CAP_VALVE_PLATE	0	14	0	204	33	105	0x3FC0	6	%02X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
694	GC	REG_OVEN_HTR_CTRL	0	14	0	204	33	112	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
695	GC	OVEN_P	0	14	0	204	33	112	0x0F00	8	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
696	GC	OVEN_I	0	14	0	204	33	112	0x00F0	4	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
697	GC	OVEN_D	0	14	0	204	33	112	0x000F	0	%01X	%1.0f	1	0	1		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
698	GC	REG_OVEN_TEMP	0	14	0	204	33	113	0xFFFF	0	%04X	%.2f	1	-1266.6	0.150536	C	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
699	GC	REG_OVEN_PWR	0	14	0	204	33	114	0xFFFF	0	%04X	%.2f	1	0.09765625	0.09765625	%	%.2f	1	TRUE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
700	GC	LAST_COMMAND	0	14	0	204	36	255	0xFFFFFF	0	%06X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
701	GC	REG_GC_CTRL	0	14	0	204	39	58	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
702	GC	CTRL_OVEN_HEATER_ON	0	14	0	204	39	58	0x0001	0	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
703	GC	CTRL_TRAP_HEATER_ON	0	14	0	204	39	58	0x0002	1	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
704	GC	CTRL_TCD_HEATER_ON	0	14	0	204	39	58	0x0004	2	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
705	GC	CTRL_COLUMN_HEATER_ON	0	14	0	204	39	58	0x0008	3	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
706	GC	CTRL_CAPILLARY_HEATER_ON	0	14	0	204	39	58	0x0010	4	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
707	GC	CTRL_PELTIER_ON	0	14	0	204	39	58	0x0020	5	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
708	GC	CTRL_TCD_ON	0	14	0	204	39	58	0x0100	8	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
709	GC	CTRL_TCD_OFF	0	14	0	204	39	58	0x0200	9	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
710	GC	CTRL_START_TS_MOTOR	0	14	0	204	39	58	0x1000	12	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
711	GC	CTRL_START_SV	0	14	0	204	39	58	0x2000	13	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
712	GC	CTRL_PRESSURE_CTRL_ON	0	14	0	204	39	58	0x4000	14	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
713	GC	CTRL_VALVE_BOARD_ON	0	14	0	204	39	58	0x8000	15	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
714	GC	SEQUENCER_CONTROL	0	14	0	204	48	128	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
715	GC	HL_MOVE_TS	0	14	0	204	48	128	0x0001	0	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
716	GC	HL_OPEN_TS	0	14	0	204	48	128	0x0002	1	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
717	GC	HL_CLOSE_TS	0	14	0	204	48	128	0x0004	2	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
718	GC	HL_GC_PRECONDITION	0	14	0	204	48	128	0x0008	3	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
719	GC	HL_MS_CAL	0	14	0	204	48	128	0x0010	4	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
720	GC	HL_TRAP_PRECOND	0	14	0	204	48	128	0x0020	5	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
721	GC	HL_DRYING	0	14	0	204	48	128	0x0040	6	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
722	GC	HL_TRAPPING	0	14	0	204	48	128	0x0080	7	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
723	GC	HL_INJECT_PRECOND	0	14	0	204	48	128	0x0100	8	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
724	GC	HL_INJECTION	0	14	0	204	48	128	0x0200	9	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
725	GC	HL_ANALYSIS	0	14	0	204	48	128	0x0400	10	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
726	GC	HL_SEAL_COLUMN	0	14	0	204	48	128	0x0800	11	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
727	GC	HL_SEAL_TRAP	0	14	0	204	48	128	0x1000	12	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
728	GC	HL_PREPARE_GC_SHUTDOWN	0	14	0	204	48	128	0x2000	13	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
729	GC	HL_SET_GC_SAFE	0	14	0	204	48	128	0x8000	15	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
730	GC	HL_SEQUENCER_OPERATIONS	0	14	0	204	42	129	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
731	GC	TS_MOVED	0	14	0	204	42	129	0x0001	0	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
732	GC	TS_OPENED	0	14	0	204	42	129	0x0002	1	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
733	GC	TS_CLOSED	0	14	0	204	42	129	0x0004	2	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
734	GC	GC_PRECONDITION_DONE	0	14	0	204	42	129	0x0008	3	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
735	GC	MS_CAL_DONE	0	14	0	204	42	129	0x0010	4	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
736	GC	TRAP_PRECOND_DONE	0	14	0	204	42	129	0x0020	5	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
737	GC	DRYING_DONE	0	14	0	204	42	129	0x0040	6	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
738	GC	TRAPPING_DONE	0	14	0	204	42	129	0x0080	7	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
739	GC	INJECT_PRECOND_DONE	0	14	0	204	42	129	0x0100	8	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
740	GC	INJECTION_DONE	0	14	0	204	42	129	0x0200	9	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
741	GC	ANALYSIS_DONE	0	14	0	204	42	129	0x0400	10	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
742	GC	COLUMN_SEALED	0	14	0	204	42	129	0x0800	11	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
743	GC	TRAP_SEALED	0	14	0	204	42	129	0x1000	12	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
744	GC	SHUTDOWN_PREPARED	0	14	0	204	42	129	0x2000	13	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
745	GC	GC_IS_SAFE	0	14	0	204	42	129	0x8000	15	%01X	%1.0f	0	0	0		%1.0f	0	FALSE	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
