Data ID	Sub System	Name	ADC No	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
911	RSIM	BUS2_CURRENT_LIMIT	0	10	0	1	27	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%.3f	9	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
912	RSIM	BUS3_CURRENT_LIMIT	0	10	0	1	31	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%.3f	9	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
913	RSIM	BUS1_OUTPUT_STATE_OC	0	10	0	1	35	1	0x2	1	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
914	RSIM	BUS1_OUTPUT_STATE_ENA	0	10	0	1	35	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
915	RSIM	BUS2_OUTPUT_STATE_OC	0	10	0	1	36	1	0x2	1	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
916	RSIM	BUS2_OUTPUT_STATE_ENA	0	10	0	1	36	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
917	RSIM	BUS3_OUTPUT_STATE_OC	0	10	0	1	37	1	0x2	1	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
918	RSIM	BUS3_OUTPUT_STATE_ENA	0	10	0	1	37	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
919	RSIM	TEMPERATURE	0	10	0	1	38	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	C	%.3f	9	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
920	RSIM	HUMIDITY	0	10	0	1	42	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	%	%.1f	9	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
921	RSIM	HOUR_METER	0	10	0	1	46	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	Hours	%.3f	9	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
922	RSIM	LASER_STATUS	0	10	0	1	50	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
923	RSIM	TC_COUNTER	0	10	0	1	51	2	0x7FF	0	%04X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
924	RSIM	RSIM_NAK_CNT	0	10	0	1	53	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	naks	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
925	RSIM	FPGA_NAK_CNT	0	10	0	1	55	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	naks	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
926	RSIM	OC_TRIP_MODE	0	10	0	1	57	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
927	RSIM	OC_TRIP_TIME	0	10	0	1	58	1	0xFF	0	%02X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
928	RSIM	BUS1_CURRENT_SAMPLE	0	10	0	211	81	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	1	 false	0.00E+00	1.22E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
929	RSIM	BUS1_CURRENT_SAMPLE_AVG	0	10	0	1	2081	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	9	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
930	RSIM	BUS2_CURRENT_SAMPLE_AVG	0	10	0	1	2085	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	9	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
931	RSIM	BUS3_CURRENT_SAMPLE_AVG	0	10	0	1	2089	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	9	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
932	RSIM	BUS1_VOLTAGE_SAMPLE_AVG	0	10	0	1	2093	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	V	%1.3f	9	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
934	RSIM	BUS1_CURRENT_CALC_MIN	0	10	0	212	81	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	1	 false	0.00E+00	1.22E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
935	RSIM	BUS1_CURRENT_CALC_MAX	0	10	0	213	81	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	1	 false	0.00E+00	1.22E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
936	RSIM	BUS1_CURRENT_CALC_AVG	0	10	0	214	81	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	1	 false	0.00E+00	1.22E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
937	RSIM	PS_COM_LINK_NOT_ACTIVE	0	10	0	1	14	1	0x8	3	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
938	RSIM	FRONT_PANEL_INHIBIT	0	10	0	1	14	1	0x4	2	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
939	RSIM	BUS1_POWER_CALC_AVG	0	10	0	227	2081	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	W	%1.3f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
940	RSIM	BUS2_POWER_CALC_AVG	0	10	0	228	2085	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	W	%1.3f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
941	RSIM	BUS3_POWER_CALC_AVG	0	10	0	229	2089	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	W	%1.3f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
950	LASER	CTRLTEMP_PDM	0	16	0	235	0	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	 false	9.52E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
951	LASER	CTRLTEMP_FCS	0	16	0	235	2	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	 false	9.52E+00	2.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
952	LASER	CTRLTEMP_OSC1	0	16	0	235	4	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	 false	9.52E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
953	LASER	CTRLTEMP_OSC2	0	16	0	235	6	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	 false	9.52E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
954	LASER	HK_TEMP_PDM	0	16	0	235	8	2	0xFFF	0	%03X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	 false	-7.24E+01	5.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
955	LASER	PDM_HSC	0	16	0	235	8	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
956	LASER	PDM_TORL	0	16	0	235	8	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
957	LASER	PDM_TORH	0	16	0	235	8	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
958	LASER	HK_TEMP_FCS	0	16	0	235	10	2	0xFFF	0	%03X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	 false	-7.24E+01	5.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
959	LASER	FCS_HSC	0	16	0	235	10	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
960	LASER	FCS_TORL	0	16	0	235	10	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
961	LASER	FCS_TORH	0	16	0	235	10	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
962	LASER	HK_TEMP_OSC1	0	16	0	235	12	2	0xFFF	0	%03X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	 false	-7.24E+01	5.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
963	LASER	OSC1_HSC	0	16	0	235	12	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
964	LASER	OSC1_TORL	0	16	0	235	12	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
965	LASER	OSC1_TORH	0	16	0	235	12	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
966	LASER	HK_TEMP_OSC2	0	16	0	235	14	2	0xFFF	0	%03X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	 false	-7.24E+01	5.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
967	LASER	OSC2_HSC	0	16	0	235	14	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
968	LASER	OSC2_TORL	0	16	0	235	14	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
969	LASER	OSC2_TORH	0	16	0	235	14	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
970	LASER	HK_V_CHRG	0	16	0	235	16	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	V	%1.2f	1	 false	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
971	LASER	HK_CURR_STRING1	0	16	0	235	18	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.2f	1	 false	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
972	LASER	HK_CURR_STRING2	0	16	0	235	20	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.2f	1	 false	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
973	LASER	HK_GATE_STRING1	0	16	0	235	22	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	V	%1.3f	1	 false	0.00E+00	4.00E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
974	LASER	HK_GATE_STRING2	0	16	0	235	24	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	V	%1.3f	1	 false	0.00E+00	4.00E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
975	LASER	HK_ENERGY_UV	0	16	0	235	26	2	0xFFF	0	%03X	%1.3f	1	0.00E+00	1.00E-03	uJ	%1.3f	1	 true	0.00E+00	8.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
976	LASER	HK_ENERGY_GN	0	16	0	235	28	2	0xFFF	0	%03X	%1.3f	1	0.00E+00	1.00E-03	uJ	%1.3f	1	 true	0.00E+00	3.00E+02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
977	LASER	STATUS_FLAGS	0	16	0	235	30	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
978	LASER	STATUS_PULSE_COUNTER	0	16	0	235	30	2	0x00FF	0	%02X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
979	LASER	STATUS_HK_V_LIMIT1	0	16	0	235	30	2	0x0100	8	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
980	LASER	STATUS_HK_V_LIMIT2	0	16	0	235	30	2	0x0200	9	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
981	LASER	STATUS_HK_V_LOW1	0	16	0	235	30	2	0x0400	10	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
982	LASER	STATUS_HK_V_LOW2	0	16	0	235	30	2	0x0800	11	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
983	LASER	STATUS_PULSE_GN	0	16	0	235	30	2	0x1000	12	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
984	LASER	STATUS_PULSE_UV	0	16	0	235	30	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
985	LASER	STATUS_LASER_ACTIVATED	0	16	0	235	30	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
986	LASER	STATUS_CNV_FAIL	0	16	0	235	30	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
987	LASER	LSE_CONTROL	0	16	0	235	32	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
988	LASER	CONTROL_CURR	0	16	0	235	32	2	0x001F	0	%02X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
989	LASER	CONTROL_PDGN_BYP	0	16	0	235	32	2	0x0020	5	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
990	LASER	CONTROL_PDUV_BYP	0	16	0	235	32	2	0x0040	6	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
991	LASER	CONTROL_CNV_CTRL_BYP	0	16	0	235	32	2	0x0080	7	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
992	LASER	CONTROL_PDM_HEATER_ON	0	16	0	235	32	2	0x0100	8	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
993	LASER	CONTROL_FCS_HEATER_ON	0	16	0	235	32	2	0x0200	9	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
994	LASER	CONTROL_OSC1_HEATER_ON	0	16	0	235	32	2	0x0400	10	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
995	LASER	CONTROL_OSC2_HEATER_ON	0	16	0	235	32	2	0x0800	11	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
996	LASER	CONTROL_START_PULSE_SEQ	0	16	0	235	32	2	0x1000	12	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
997	LASER	CONTROL_EN_STRING1	0	16	0	235	32	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
998	LASER	CONTROL_EN_STRING2	0	16	0	235	32	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
999	LASER	CONTROL_EN_CNV	0	16	0	235	32	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1000	LASER	PULSE_CNT_REG	0	16	0	235	34	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1001	LASER	PULSE_CNT_PRE	0	16	0	235	34	2	0x7F00	8	%02X	%1.0f	0	0.00E+00	0.00E+00	pulses	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1002	LASER	PULSE_CNT_MAIN	0	16	0	235	34	2	0x00FF	0	%02X	%1.0f	0	0.00E+00	0.00E+00	pulses	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1003	LASER	PULSE_DUR_REG	0	16	0	235	36	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1004	LASER	PULSE_DUR_PRE	0	16	0	235	36	2	0x3F00	8	%02X	%1.0f	0	0.00E+00	0.00E+00	us	%1.1f	1	 false	0.00E+00	6.40E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1005	LASER	PULSE_DUR_MAIN	0	16	0	235	36	2	0x00FF	0	%02X	%1.0f	0	0.00E+00	0.00E+00	us	%1.1f	1	 false	0.00E+00	6.40E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1006	LASER	PULSE_PER_REG	0	16	0	235	38	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1007	LASER	PULSE_PER_PRE	0	16	0	235	38	2	0x1C00	10	%02X	%1.0f	0	0.00E+00	0.00E+00	ms	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1008	LASER	PULSE_PER_MAIN	0	16	0	235	38	2	0x03FF	0	%03X	%1.0f	0	0.00E+00	0.00E+00	ms	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1009	LASER	AUTO_TRIG_MAIN	0	16	0	235	38	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1010	LASER	AUTO_TRIG_PRE	0	16	0	235	38	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
