source_id	hk_id	name	prefix	bdu_name	sci_name	measure	unit	mined	rate	scaling	offset	digits	alarm_enable	lolo_limit	lo_limit	hi_limit	hihi_limit	warn_enable	average	deadband	alarm_actions	alarm_action_1	alarm_action_2	alarm_action_3	warn_actions	warn_action_1	warn_action_2	warn_action_3	LIMIT_TYPE_1	YELLOW_LIMIT_1	RED_LIMIT_1	LIMIT_TYPE_2	YELLOW_LIMIT_2	RED_LIMIT_2
0	10435	S2_INTENADU2FS	IEU																										0	0	0	0	0	0
0	10436	S2_INTENADU1FS	IEU																										0	0	0	0	0	0
0	10437	S2_INTENA1553MSG	IEU																										0	0	0	0	0	0
0	10438	S2_INTENA1553YF	IEU																										0	0	0	0	0	0
0	10439	S2_INTENASRAMSBE	IEU																										0	0	0	0	0	0
0	10440	S2_INTENASRAMMBE	IEU																										0	0	0	0	0	0
0	10441	S2_INTENAADCHW	IEU																										0	0	0	0	0	0
0	10442	S2_INTENAADCSW	IEU																										0	0	0	0	0	0
0	10443	S2_INTENADU3PONG	IEU																										0	0	0	0	0	0
0	10444	S2_INTENADU3PING	IEU																										0	0	0	0	0	0
0	10445	S2_INTENADU2PONG	IEU																										0	0	0	0	0	0
0	10446	S2_INTENADU2PING	IEU																										0	0	0	0	0	0
0	10447	S2_INTENADU1PONG	IEU																										0	0	0	0	0	0
0	10448	S2_INTENADU1PING	IEU																										0	0	0	0	0	0
0	10449	S2_INTENA1HZSEL	IEU																										0	0	0	0	0	0
0	10450	S2_INTENABC1PPS	IEU																										0	0	0	0	0	0
0	10451	S2_INTENA1HZDU3	IEU																										0	0	0	0	0	0
0	10452	S2_INTENA1HZDU2	IEU																										0	0	0	0	0	0
0	10453	S2_INTENA1HZDU1	IEU																										0	0	0	0	0	0
0	10454	S2_INTENAGPS1PPS	IEU																										0	0	0	0	0	0
0	10455	S2_INTENA10HZ	IEU																										0	0	0	0	0	0
0	10456	S2_DISCOUTREG	IEU																										0	0	0	0	0	0
0	10457	S2_DISCINREG	IEU																										0	0	0	0	0	0
0	10458	S2_RESETCNTRSREG	IEU																										0	0	0	0	0	0
0	10459	S2_RESETCNTRSREGW1	IEU																										0	0	0	0	0	0
0	10460	S2_SYSRESETCMDCNT	IEU																										0	0	0	0	0	0
0	10461	S2_CPURESETCMDCNT	IEU																										0	0	0	0	0	0
0	10462	S2_WDTOCNT	IEU																										0	0	0	0	0	0
0	10463	S2_HWCMDCNTRREG	IEU																										0	0	0	0	0	0
0	10464	S2_CODE3REJVAL	IEU																										0	0	0	0	0	0
0	10465	S2_CODE3REJOTHER	IEU																										0	0	0	0	0	0
0	10466	S2_CODE3REJBADCS	IEU																										0	0	0	0	0	0
0	10467	S2_CODE3REJBADOPER	IEU																										0	0	0	0	0	0
0	10468	S2_CODE3REJBADHDR	IEU																										0	0	0	0	0	0
0	10469	S2_CODE2REJVAL	IEU																										0	0	0	0	0	0
0	10470	S2_CODE2REJOTHER	IEU																										0	0	0	0	0	0
0	10471	S2_CODE2REJBADCS	IEU																										0	0	0	0	0	0
0	10472	S2_CODE2REJBADOPER	IEU																										0	0	0	0	0	0
0	10473	S2_CODE2REJBADHDR	IEU																										0	0	0	0	0	0
0	10474	S2_CODE1REJVAL	IEU																										0	0	0	0	0	0
0	10475	S2_CODE1REJOTHER	IEU																										0	0	0	0	0	0
0	10476	S2_CODE1REJBADCS	IEU																										0	0	0	0	0	0
0	10477	S2_CODE1REJBADOPER	IEU																										0	0	0	0	0	0
0	10478	S2_CODE1REJBADHDR	IEU																										0	0	0	0	0	0
0	10479	S2_CODE0REJVAL	IEU																										0	0	0	0	0	0
0	10480	S2_CODE0REJOTHER	IEU																										0	0	0	0	0	0
0	10481	S2_CODE0REJBADCS	IEU																										0	0	0	0	0	0
0	10482	S2_CODE0REJBADOPER	IEU																										0	0	0	0	0	0
0	10483	S2_CODE0REJBADHDR	IEU																										0	0	0	0	0	0
0	10484	S2_HWCMDREJCNT	IEU																										0	0	0	0	0	0
0	10485	S2_HWCMDPASSCNT	IEU																										0	0	0	0	0	0
0	10486	S2_BCTMSGLENREG	IEU																										0	0	0	0	0	0
0	10487	S2_BCTMSGCNT	IEU																										0	0	0	0	0	0
0	10488	S2_BCTMSGPAD[1]	IEU																										0	0	0	0	0	0
0	10489	S2_BCTMSGLENVAL	IEU																										0	0	0	0	0	0
0	10490	S2_ADCCTRLREG	IEU																										0	0	0	0	0	0
0	10491	S2_ADCSETTLEREG	IEU																										0	0	0	0	0	0
0	10492	S2_SPCTIMELWREG	IEU																										0	0	0	0	0	0
0	10493	S2_SPCTIMEUWREG	IEU																										0	0	0	0	0	0
0	10494	S2_SPCTIMEUWREGTIME	IEU																										0	0	0	0	0	0
0	10495	S2_SPCTIMEUWSETREG	IEU																										0	0	0	0	0	0
0	10496	S2_SPCTIMEUWREGSETTIME	IEU																										0	0	0	0	0	0
0	10497	S2_SPCTIMEADJREG	IEU			rate	us/s																						0	0	0	0	0	0
0	10498	S2_PPSENABLEREG	IEU																										0	0	0	0	0	0
0	10499	S2_PPSENABLEREGENA	IEU																										0	0	0	0	0	0
0	10500	S2_PPSENABLEREGSRC	IEU																										0	0	0	0	0	0
0	10501	S2_PPSTIMELWREG	IEU																										0	0	0	0	0	0
0	10502	S2_PPSTIMEUWREG	IEU																										0	0	0	0	0	0
0	10503	S2_PPSTIMEUWREGTIME	IEU																										0	0	0	0	0	0
0	10504	S2_ISSTIMELWREG	IEU																										0	0	0	0	0	0
0	10505	S2_ISSTIMEUWREG	IEU																										0	0	0	0	0	0
0	10506	S2_ISSTIMEUWREGTIME	IEU																										0	0	0	0	0	0
0	10507	S2_DU1WRTPTRREG	IEU																										0	0	0	0	0	0
0	10508	S2_DU1PKTCNTRREG	IEU																										0	0	0	0	0	0
0	10509	S2_DU1BYTECNTRREG	IEU																										0	0	0	0	0	0
0	10510	S2_DU1FILLPTRNREG	IEU																										0	0	0	0	0	0
0	10511	S2_DU2WRTPTRREG	IEU																										0	0	0	0	0	0
0	10512	S2_DU2PKTCNTRREG	IEU																										0	0	0	0	0	0
0	10513	S2_DU2BYTECNTRREG	IEU																										0	0	0	0	0	0
0	10514	S2_DU2FILLPTRNREG	IEU																										0	0	0	0	0	0
0	10515	S2_DU3WRTPTRREG	IEU																										0	0	0	0	0	0
0	10516	S2_DU3PKTCNTRREG	IEU																										0	0	0	0	0	0
0	10517	S2_DU3BYTECNTRREG	IEU																										0	0	0	0	0	0
0	10518	S2_DU3FILLPTRNREG	IEU																										0	0	0	0	0	0
0	10519	S2_SOHWDRESETREG	IEU																										0	0	0	0	0	0
0	10520	S1_DU1_WRTPTRST	IEU																										0	0	0	0	0	0
0	10521	S1_DU2_WRTPTRST	IEU																										0	0	0	0	0	0
0	10522	S1_DU3_WRTPTRST	IEU																										0	0	0	0	0	0
0	10523	S2_DU1_WRTPTRST	IEU																										0	0	0	0	0	0
0	10524	S2_DU2_WRTPTRST	IEU																										0	0	0	0	0	0
0	10525	S2_DU3_WRTPTRST	IEU																										0	0	0	0	0	0
0	10526	CARD_UPTIME_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10527	CARD_UPTIME	DU1																										0	0	0	0	0	0
0	10528	CLK_GPS_PPS_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10529	CLK_ISS_PPS_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10530	PROASIC_WORD0	DU1			count	raw																						0	0	0	0	0	0
0	10531	V5_RESET	DU1																										0	0	0	0	0	0
0	10532	MRAM_ZZ_RESET	DU1																										0	0	0	0	0	0
0	10533	TEC_ONOFF	DU1																										0	0	0	0	0	0
0	10534	PLL_REF_SOURCE	DU1																										0	0	0	0	0	0
0	10535	ANYSFTYFAIL_CPY	DU1																										0	0	0	0	0	0
0	10536	LEU_IOUTCMD_ERR	DU1																										0	0	0	0	0	0
0	10537	SLOT_ID	DU1																										0	0	0	0	0	0
0	10538	EXT_CLK_SEL	DU1																										0	0	0	0	0	0
0	10539	EXT_CLK_PRESENCE	DU1																										0	0	0	0	0	0
0	10540	ADC_QCHNL_OOR	DU1																										0	0	0	0	0	0
0	10541	ADC_ICHNL_OOR	DU1																										0	0	0	0	0	0
0	10542	MRAM_ERR	DU1																										0	0	0	0	0	0
0	10543	PROASIC_WORD1	DU1			count	raw																						0	0	0	0	0	0
0	10544	1SHOT_MODE	DU1																										0	0	0	0	0	0
0	10545	LSC_CHK1A	DU1																										0	0	0	0	0	0
0	10546	LSC_CHK1A_OVRD	DU1																										0	0	0	0	0	0
0	10547	LSC_CHK3AB	DU1																										0	0	0	0	0	0
0	10548	LSC_CHK3AB_OVRD	DU1																										0	0	0	0	0	0
0	10549	LSC_LZR_QSHV	DU1																										0	0	0	0	0	0
0	10550	LSC_LZR_QSHV_OVRD	DU1																										0	0	0	0	0	0
0	10551	LSC_LZR_PRES	DU1																										0	0	0	0	0	0
0	10552	LSC_LZR_PRES_OVRD	DU1																										0	0	0	0	0	0
0	10553	V5_JTAG_ENA	DU1																										0	0	0	0	0	0
0	10554	PWR_STAT	DU1																										0	0	0	0	0	0
0	10555	LSC_FUNC_OVRD	DU1																										0	0	0	0	0	0
0	10556	LSC_MSTR_ENA	DU1																										0	0	0	0	0	0
0	10557	SRT_1553_ENA	DU1																										0	0	0	0	0	0
0	10558	TIME_1HZ_ISSPPS_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10559	CLK_OCXO_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10560	CLKR_OCXO_RISE_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10561	CLKR_OCXO_FALL_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10562	SCIWNDW_W0W1	DU1			count	raw																						0	0	0	0	0	0
0	10563	TXGATE_USEC	DU1			time	us																						0	0	0	0	0	0
0	10564	TXGATE_FRAC	DU1			time	us																						0	0	0	0	0	0
0	10565	SCIWNDW_W2W3	DU1			count	raw																						0	0	0	0	0	0
0	10566	BGNGATE_USEC	DU1			time	us																						0	0	0	0	0	0
0	10567	BGNGATE_FRAC	DU1			time	us																						0	0	0	0	0	0
0	10568	SCIWNDW_W4W5	DU1			count	raw																						0	0	0	0	0	0
0	10569	RXGATE_USEC	DU1			time	us																						0	0	0	0	0	0
0	10570	RXGATE_FRAC	DU1			time	us																						0	0	0	0	0	0
0	10571	SCIWNDW_W6W7	DU1			count	raw																						0	0	0	0	0	0
0	10572	RXGATEADJ_USEC	DU1			time	us																						0	0	0	0	0	0
0	10573	RXGATEADJ_FRAC	DU1			time	us																						0	0	0	0	0	0
0	10574	SCIWNDW_W8W9	DU1			count	raw																						0	0	0	0	0	0
0	10575	RXPROC_USEC	DU1			time	us																						0	0	0	0	0	0
0	10576	RXPROC_FRAC	DU1			time	us																						0	0	0	0	0	0
0	10577	LEU_IOUTSL	DU1			current	A																						0	0	0	0	0	0
0	10578	LEU_TRGWDTHSL	DU1			time	us																						0	0	0	0	0	0
0	10579	LZR_SFTY_STAT_WRD2	DU1			count	raw																						0	0	0	0	0	0
0	10580	FS_FAULT_LTCH	DU1																										0	0	0	0	0	0
0	10581	FS_FAULT	DU1																										0	0	0	0	0	0
0	10582	ISSWD_LTCH	DU1																										0	0	0	0	0	0
0	10583	ISSWD	DU1																										0	0	0	0	0	0
0	10584	LSC_BDU_QSHV_LTCH	DU1																										0	0	0	0	0	0
0	10585	LSC_BDU_QSHV_CPY	DU1																										0	0	0	0	0	0
0	10586	LSC_BDU_PRES_LTCH	DU1																										0	0	0	0	0	0
0	10587	LSC_BDU_PRES_CPY	DU1																										0	0	0	0	0	0
0	10588	BDU_TRGADJ	DU1			time	ns																						0	0	0	0	0	0
0	10589	LZRTRGDELAY_LIM_WORD	DU1			count	raw																						0	0	0	0	0	0
0	10590	LZRTRGDELAYCMD_ERR	DU1																										0	0	0	0	0	0
0	10591	LZRTRGDELAY_USLIM	DU1			time	us																						0	0	0	0	0	0
0	10592	LZRTRGDELAY_USFRACLIM	DU1																										0	0	0	0	0	0
0	10593	STATE242	DU1																										0	0	0	0	0	0
0	10594	PLL_PECL_R_GPS_PPS_RISE_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10595	PLL_PECL_R_GPS_PPS_FALL_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10596	PLL_PECL_R_ISS_PPS_RISE_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10597	PLL_PECL_R_ISS_PPS_FALL_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10598	CLKR_GPS_PPS_RISE_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10599	CLKR_GPS_PPS_FALL_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10600	CLKR_ISS_PPS_RISE_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10601	CLKR_ISS_PPS_FALL_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10602	PLL_CLKR_GPS_PPS_RISE_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10603	PLL_CLKR_GPS_PPS_FALL_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10604	PLL_CLKR_ISS_PPS_RISE_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10605	PLL_CLKR_ISS_PPS_FALL_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10606	PLL_CLK_GPS_PPS_RISE_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10607	PLL_CLK_GPS_PPS_FALL_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10608	PLL_CLK_ISS_PPS_RISE_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10609	PLL_CLK_ISS_PPS_FALL_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10610	5P0V	DU1			voltage	V																						0	0	0	0	0	0
0	10611	MAIN_3P3V	DU1			voltage	V																						0	0	0	0	0	0
0	10612	PROACORE_1P5V	DU1			voltage	V																						0	0	0	0	0	0
0	10613	V5_3P3V	DU1			voltage	V																						0	0	0	0	0	0
0	10614	V5_AUX_2P5V	DU1			voltage	V																						0	0	0	0	0	0
0	10615	LVDS_2P5V	DU1			voltage	V																						0	0	0	0	0	0
0	10616	ADC_1P9V	DU1			voltage	V																						0	0	0	0	0	0
0	10617	V5CORE_1P0V	DU1			voltage	V																						0	0	0	0	0	0
0	10618	V5_DIODE_T	DU1			temperature	C																						0	0	0	0	0	0
0	10619	ADC_T	DU1			temperature	C																						0	0	0	0	0	0
0	10620	PLL_VCO_V	DU1			voltage	V																						0	0	0	0	0	0
0	10621	MAIN_3P3V_I	DU1			current	A																						0	0	0	0	0	0
0	10622	ADC_1P9V_I	DU1			current	A																						0	0	0	0	0	0
0	10623	V5CORE_1P0V_I	DU1			current	A																						0	0	0	0	0	0
0	10624	5P0V_I	DU1			current	A																						0	0	0	0	0	0
0	10625	OCXO_I	DU1			current	A																						0	0	0	0	0	0
0	10626	BRDTEMP_HOT	DU1			temperature	C																						0	0	0	0	0	0
0	10627	BRDTEMP_COLD	DU1			temperature	C																						0	0	0	0	0	0
0	10628	GHZ_OSC_T	DU1			temperature	C																						0	0	0	0	0	0
0	10629	1P9V_ADC_LDO_T	DU1			temperature	C																						0	0	0	0	0	0
0	10630	V5CORE_REG_T	DU1			temperature	C																						0	0	0	0	0	0
0	10631	DM1_HVPC_T	DU1			temperature	C																						0	0	0	0	0	0
0	10632	DM2_HVPC_T	DU1			temperature	C																						0	0	0	0	0	0
0	10633	LVPC_T	DU1			temperature	C																						0	0	0	0	0	0
0	10634	DM1_P5P0_V	DU1			voltage	V																						0	0	0	0	0	0
0	10635	DM1_N5P0_V	DU1			voltage	V																						0	0	0	0	0	0
0	10636	DM1_HV_I	DU1			current	uA																						0	0	0	0	0	0
0	10637	DM1_HVBIAS_SETPT	DU1			voltage	V																						0	0	0	0	0	0
0	10638	DM1_HVBIAS_MEAS	DU1			voltage	V																						0	0	0	0	0	0
0	10639	DM1_P12_V	DU1			voltage	V																						0	0	0	0	0	0
0	10640	DM1_DET_T	DU1			temperature	C																						0	0	0	0	0	0
0	10641	DM1_HTR_I	DU1			current	mA																						0	0	0	0	0	0
0	10642	LEU_IOUT	DU1			current	A																						0	0	0	0	0	0
0	10643	LEU_CAPBANK_V	DU1			voltage	V																						0	0	0	0	0	0
0	10644	TEC_I	DU1			current	A																						0	0	0	0	0	0
0	10645	LZR_QSD_HV	DU1			voltage	V																						0	0	0	0	0	0
0	10646	LZR_QSD_PCB_T	DU1			temperature	C																						0	0	0	0	0	0
0	10647	LZR_QS_T	DU1			temperature	C																						0	0	0	0	0	0
0	10648	BDU_QSD_HV	DU1			voltage	V																						0	0	0	0	0	0
0	10649	BDU_QSD_PCB_T	DU1			temperature	C																						0	0	0	0	0	0
0	10650	BDU_QS_T	DU1			temperature	C																						0	0	0	0	0	0
0	10651	BDU_PRES1	DU1			pressure	psiG																						0	0	0	0	0	0
0	10652	BDU_PRES2	DU1			pressure	psiG																						0	0	0	0	0	0
0	10653	LZR_PRES1	DU1			pressure	psiG																						0	0	0	0	0	0
0	10654	LZR_PRES2	DU1			pressure	psiG																						0	0	0	0	0	0
0	10655	TEC_T	DU1			temperature	C																						0	0	0	0	0	0
0	10656	TEST_DAC_OUT	DU1																										0	0	0	0	0	0
0	10657	2P5_REF_V	DU1																										0	0	0	0	0	0
0	10658	LEU_LZRDRIVER_T	DU1			temperature	C																						0	0	0	0	0	0
0	10659	LEU_PWRCNV_T	DU1			temperature	C																						0	0	0	0	0	0
0	10660	LEU_CHDCARD_T	DU1			temperature	C																						0	0	0	0	0	0
0	10661	LZR_GRM_T	DU1			temperature	C																						0	0	0	0	0	0
0	10662	LZR_HR_T	DU1			temperature	C																						0	0	0	0	0	0
0	10663	LZR_SLABBRIDGE_T	DU1			temperature	C																						0	0	0	0	0	0
0	10664	LZR_TECLZR_T	DU1			temperature	C																						0	0	0	0	0	0
0	10665	LZR_TECCP_T	DU1			temperature	C																						0	0	0	0	0	0
0	10666	DM2_P5P0_V	DU1			voltage	V																						0	0	0	0	0	0
0	10667	DM2_N5P0_V	DU1			voltage	V																						0	0	0	0	0	0
0	10668	DM2_HV_I	DU1			current	uA																						0	0	0	0	0	0
0	10669	DM2_HVBIAS_SETPT	DU1			voltage	V																						0	0	0	0	0	0
0	10670	DM2_HVBIAS_MEAS	DU1			voltage	V																						0	0	0	0	0	0
0	10671	DM2_P12_V	DU1			voltage	V																						0	0	0	0	0	0
0	10672	DM2_DET_T	DU1			temperature	C																						0	0	0	0	0	0
0	10673	DM2_HTR_I	DU1			current	mA																						0	0	0	0	0	0
0	10674	PROASIC_WORD2	DU1																										0	0	0	0	0	0
0	10675	LSC_CROWBAR	DU1																										0	0	0	0	0	0
0	10676	LSC_ANTICROWBAR	DU1																										0	0	0	0	0	0
0	10677	LZR_INHIB	DU1																										0	0	0	0	0	0
0	10678	V5_INIT	DU1																										0	0	0	0	0	0
0	10679	V5_DONE	DU1																										0	0	0	0	0	0
0	10680	V5_INPROG	DU1																										0	0	0	0	0	0
0	10681	STE2_SRC	DU1																										0	0	0	0	0	0
0	10682	STE1_SRC	DU1																										0	0	0	0	0	0
0	10683	LEUIOUTCMD_ERR	DU1																										0	0	0	0	0	0
0	10684	LEUTRGWDTHCMD_ERR	DU1																										0	0	0	0	0	0
0	10685	ISSWD_CPY	DU1																										0	0	0	0	0	0
0	10686	ISSWD_OVRD	DU1																										0	0	0	0	0	0
0	10687	LSC_BDU_QSHV	DU1																										0	0	0	0	0	0
0	10688	LSC_BDU_QSHV_OVRD	DU1																										0	0	0	0	0	0
0	10689	LSC_BDU_PRES	DU1																										0	0	0	0	0	0
0	10690	LSC_BDU_PRES_OVRD	DU1																										0	0	0	0	0	0
0	10691	ISS_TIME	DU1																										0	0	0	0	0	0
0	10692	ISS_TIME_SECS	DU1																										0	0	0	0	0	0
0	10693	ISS_TIME_SUBSECS	DU1																										0	0	0	0	0	0
0	10694	GPS_TIME_RAW	DU1			count	raw																						0	0	0	0	0	0
0	10695	GPS_TIME	DU1																										0	0	0	0	0	0
0	10696	DAUGHTER_BRD_T	DU1			temperature	C																						0	0	0	0	0	0
0	10697	TCXO_T	DU1			temperature	C																						0	0	0	0	0	0
0	10698	OCXO_V	DU1			voltage	V																						0	0	0	0	0	0
0	10699	ADCCAL	DU1			time	us																						0	0	0	0	0	0
0	10700	PWR_CTRL_REG	DU1			count	raw																						0	0	0	0	0	0
0	10701	ADC_V_SW_FREQ	DU1			count	raw																						0	0	0	0	0	0
0	10702	V5_CORE_V_SW_FREQ	DU1			count	raw																						0	0	0	0	0	0
0	10703	V5_CORE_ENA	DU1																										0	0	0	0	0	0
0	10704	DM_12V_ENA	DU1																										0	0	0	0	0	0
0	10705	ADC_PWR_ENA	DU1																										0	0	0	0	0	0
0	10706	V5_LVDS_ENA	DU1																										0	0	0	0	0	0
0	10707	V5_3P3V_2P5V_ENA	DU1																										0	0	0	0	0	0
0	10708	DM_5P0V_ENA	DU1																										0	0	0	0	0	0
0	10709	2P5V_SWTCHR_STAT	DU1			count	raw																						0	0	0	0	0	0
0	10710	2P5V_SWTCHR_GOOD	DU1																										0	0	0	0	0	0
0	10711	2P5V_SWTCHR_CNTR	DU1																										0	0	0	0	0	0
0	10712	1P0V_SWTCHR_STAT	DU1			count	raw																						0	0	0	0	0	0
0	10713	1P0V_SWTCHR_GOOD	DU1																										0	0	0	0	0	0
0	10714	1P0V_SWTCHR_CNTR	DU1																										0	0	0	0	0	0
0	10715	DM1_STATUS_WORD	DU1																										0	0	0	0	0	0
0	10716	DM1_GAIN_MODE_CMD	DU1																										0	0	0	0	0	0
0	10717	DM1_HVBIAS_CMD	DU1			voltage	V																						0	0	0	0	0	0
0	10718	DM2_STATUS_WORD	DU1																										0	0	0	0	0	0
0	10719	DM2_GAIN_MODE_CMD	DU1																										0	0	0	0	0	0
0	10720	DM2_HVBIAS_CMD	DU1			voltage	V																						0	0	0	0	0	0
0	10721	LEU_IOUT_CMD	DU1			current	A																						0	0	0	0	0	0
0	10722	LEUTRG_WORD	DU1																										0	0	0	0	0	0
0	10723	LEUTRGWDTH	DU1			time	us																						0	0	0	0	0	0
0	10724	LEUTRGDELAY	DU1			time	us																						0	0	0	0	0	0
0	10725	LZRTRGDELAY	DU1			count	raw																						0	0	0	0	0	0
0	10726	LZRTRGDELAY_USEC	DU1			time	us																						0	0	0	0	0	0
0	10727	LZRTRGDELAY_USECFRAC	DU1																										0	0	0	0	0	0
0	10728	TEC_SETPOINT	DU1			temperature	C																						0	0	0	0	0	0
0	10729	BDU_PTRNLNGTH	DU1			count	raw																						0	0	0	0	0	0
0	10730	BDU_PATTERN	DU1			state	bit																						0	0	0	0	0	0
0	10731	LZR_SFTY_STAT_WRD1	DU1			count	raw																						0	0	0	0	0	0
0	10732	LSC_CHK3AB_CPY	DU1																										0	0	0	0	0	0
0	10733	LSC_CHK1A_CPY	DU1																										0	0	0	0	0	0
0	10734	LSC_LZR_QSHV_CPY	DU1																										0	0	0	0	0	0
0	10735	LSC_LZR_QSHV_LTCH	DU1																										0	0	0	0	0	0
0	10736	LSC_LZR_PRES_CPY	DU1																										0	0	0	0	0	0
0	10737	LSC_LZR_PRES_LTCH	DU1																										0	0	0	0	0	0
0	10738	LEU_OV_LTCH	DU1																										0	0	0	0	0	0
0	10739	LEU_OV	DU1																										0	0	0	0	0	0
0	10740	LEU_OI_LTCH	DU1																										0	0	0	0	0	0
0	10741	LEU_OI	DU1																										0	0	0	0	0	0
0	10742	LEU_GF_LTCH	DU1																										0	0	0	0	0	0
0	10743	LEU_GF	DU1																										0	0	0	0	0	0
0	10744	LEU_VBIAS_LTCH	DU1																										0	0	0	0	0	0
0	10745	LEU_VBIAS	DU1																										0	0	0	0	0	0
0	10746	LSC_ANYSFTYFAIL	DU1																										0	0	0	0	0	0
0	10747	PLL_STATUS_WORD	DU1																										0	0	0	0	0	0
0	10748	PLL_DROPOUT_CTR	DU1																										0	0	0	0	0	0
0	10749	PLL_REF_SEL	DU1																										0	0	0	0	0	0
0	10750	PLL_PWRDWN	DU1																										0	0	0	0	0	0
0	10751	PLL_RST	DU1																										0	0	0	0	0	0
0	10752	PLL_VCO	DU1																										0	0	0	0	0	0
0	10753	PLL_REF	DU1																										0	0	0	0	0	0
0	10754	PLL_LOCK	DU1																										0	0	0	0	0	0
0	10755	LEU_PW_MIN_MEAS	DU1																										0	0	0	0	0	0
0	10756	LEU_PW_MAX_MEAS	DU1																										0	0	0	0	0	0
0	10757	LEU_IOUT_MIN_MEAS	DU1																										0	0	0	0	0	0
0	10758	LEU_IOUT_MAX_MEAS	DU1																										0	0	0	0	0	0
0	10759	LZR_MAN_INHIB_WORD	DU1																										0	0	0	0	0	0
0	10760	LSC_TMP_CK23_OVRD	DU1																										0	0	0	0	0	0
0	10761	LSC_TMP_CK1_OVRD	DU1																										0	0	0	0	0	0
0	10762	LSC_TMP_CK23_FLAG	DU1																										0	0	0	0	0	0
0	10763	LSC_TMP_CK1_FLAG	DU1																										0	0	0	0	0	0
0	10764	LZR_MODE	DU1																										0	0	0	0	0	0
0	10765	BARRY_STATE	DU1																										0	0	0	0	0	0
0	10766	BDU_TRIG_INHIB	DU1																										0	0	0	0	0	0
0	10767	BDU_ENA_INHIB	DU1																										0	0	0	0	0	0
0	10768	LZR_TRIG_INHIB	DU1																										0	0	0	0	0	0
0	10769	LZR_ENA_INHIB	DU1																										0	0	0	0	0	0
0	10770	DU_FAULT_WORD	DU1																										0	0	0	0	0	0
0	10771	2P5V_FAULT	DU1																										0	0	0	0	0	0
0	10772	1P0V_FAULT	DU1																										0	0	0	0	0	0
0	10773	OCXO_CAL	DU1																										0	0	0	0	0	0
0	10774	CMPSTCLK_FAULT	DU1																										0	0	0	0	0	0
0	10775	FSYNC_ERR_OVRD	DU1																										0	0	0	0	0	0
0	10776	FSYNC_FAULT	DU1																										0	0	0	0	0	0
0	10777	CLOCK_FAULT	DU1																										0	0	0	0	0	0
0	10778	SCIWNDW_W00W01	DU1			count	raw																						0	0	0	0	0	0
0	10779	RXPROCADJ_USEC	DU1			time	us																						0	0	0	0	0	0
0	10780	RXPROCADJ_FRAC	DU1			time	us																						0	0	0	0	0	0
0	10781	LSC_TMP_CK1_MIN	DU1																										0	0	0	0	0	0
0	10782	LSC_TMP_CK1_MAX	DU1																										0	0	0	0	0	0
0	10783	LSC_TMP_CK1_HYST	DU1			count	counts																						0	0	0	0	0	0
0	10784	LSC_TMP_CK1_OVRD_CPY	DU1																										0	0	0	0	0	0
0	10785	LSC_TMP_CK23_MIN	DU1																										0	0	0	0	0	0
0	10786	LSC_TMP_CK23_MAX	DU1																										0	0	0	0	0	0
0	10787	LSC_TMP_CK23_HYST	DU1			count	counts																						0	0	0	0	0	0
0	10788	LSC_TMP_CK23_OVRD_CPY	DU1																										0	0	0	0	0	0
0	10789	LSC_LZR_PRES_LIM	DU1																										0	0	0	0	0	0
0	10790	LSC_LZR_PRES_HYST	DU1			count	counts																						0	0	0	0	0	0
0	10791	LSC_LZR_PRES_OVRD_CPY	DU1																										0	0	0	0	0	0
0	10792	LSC_LZR_QSHV_MIN	DU1																										0	0	0	0	0	0
0	10793	LSC_LZR_QSHV_MAX	DU1																										0	0	0	0	0	0
0	10794	LSC_LZR_QSHV_HYST	DU1			count	counts																						0	0	0	0	0	0
0	10795	LSC_LZR_QSHV_OVRD_CPY	DU1																										0	0	0	0	0	0
0	10796	LSC_BDU_PRES_LIM	DU1																										0	0	0	0	0	0
0	10797	LSC_BDU_PRES_HYST	DU1			count	counts																						0	0	0	0	0	0
0	10798	LSC_BDU_PRES_OVRD_CPY	DU1																										0	0	0	0	0	0
0	10799	LSC_BDU_QSHV_MIN	DU1																										0	0	0	0	0	0
0	10800	LSC_BDU_QSHV_MAX	DU1																										0	0	0	0	0	0
