Name	Sub System	ADC No	Data ID	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
RIGHT_SHROUD	TVAC	0	473	42	0	1	188	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REAR_SHROUD	TVAC	0	474	42	0	1	192	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DOOR_SHROUD	TVAC	0	475	42	0	1	196	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHAMBER_PRESS_10	TVAC	0	476	42	0	1	200	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	Torr	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHAMBER_PRESS_1000	TVAC	0	477	42	0	1	204	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	Torr	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP_PRESS	TVAC	0	478	42	0	1	208	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	Torr	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PUCZ_PRESS	TVAC	0	479	42	0	1	212	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	Torr	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RESERVE_3305	TVAC	0	480	42	0	1	216	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Leg Near SEB ALD Structure 	TVAC	0	481	42	0	1	60	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CO2 Chamber Air Temp Near Laser	TVAC	0	482	42	0	1	64	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AVS Camera Housing	TVAC	0	483	42	0	1	68	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PUCZ close to PEEK spacer	TVAC	0	484	42	0	1	72	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Reassign Micropirani	TVAC	0	485	42	0	1	140	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MS Housing WRP Flange	TVAC	0	486	42	0	1	144	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Manifold 1 (near Cal Tank)	TVAC	0	487	42	0	1	176	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cal Tank near Strap #2 not V2 side	TVAC	0	488	42	0	1	180	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cal Tank Base	TVAC	0	489	42	0	1	184	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Calibration Tank near Strap #1 V2 side	TVAC	0	490	42	0	1	188	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Manifold Plate by Cal Tank Strap	TVAC	0	491	42	0	1	196	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GPS P0 - MS Side	TVAC	0	492	42	0	1	200	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GPS P0 - GC Side	TVAC	0	493	42	0	1	204	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC GSE TS Transfer line	TVAC	0	494	42	0	1	208	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC Electronics Box Side	TVAC	0	495	42	0	1	212	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC Electronic Box Top	TVAC	0	496	42	0	1	216	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC Electronic Box Bottom	TVAC	0	497	42	0	1	220	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC Structure between Col 1 and 2	TVAC	0	498	42	0	1	224	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC Structure	TVAC	0	499	42	0	1	228	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_FLAGS	MEB	0	500	7	0	1	4	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	Status	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOMA_STATUS_SEQ_STATE	MEB	0	501	7	0	1	4	2	0xFFFF	0	%04X	%1.0f	0	0	0	Seq State	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOMA_STATUS_FSW_MODE	MEB	0	502	7	0	1	6	1	0xFF	0	%02X	%1.0f	0	0	0	FSW Mode	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOMA_STATUS_PROBLEM	MEB	0	503	7	0	1	7	1	0x80	7	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOMA_STATUS_TS_CLOSED	MEB	0	504	7	0	1	7	1	0x60	5	%01X	%1.0f	0	0	0	TS Status	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOMA_STATUS_UNUSED	MEB	0	505	7	0	1	7	1	0x1C	2	%02X	%1.0f	0	0	0		%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOMA_STATUS_SEQ_COMPLETE	MEB	0	506	7	0	1	7	1	0x02	1	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOMA_STATUS_SAFE	MEB	0	507	7	0	1	7	1	0x01	0	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMS COMMAND	MEB	0	508	7	0	1	0	2	0xFFFF	0	%08X	%1.0f	0	0	0	MMS Cmd	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMS COMMAND COUNTER	MEB	0	509	7	0	1	2	2	0xFFFF	0	%04X	%1.0f	0	0	0	MMS Counter	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUM VALID COMMANDS	MEB	0	510	7	0	1	10	2	0xFFFF	0	%04X	%1.0f	0	0	0	cmds	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUM INVALID COMMANDS	MEB	0	511	7	0	1	12	2	0xFFFF	0	%04X	%1.0f	0	0	0	cmds	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUM_COMMAND_SEQUENCE_ERRS	MEB	0	512	7	0	1	14	2	0xFFFF	0	%04X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEQ_NUM_LAST_VALID_CMD	MEB	0	513	7	0	1	16	2	0xFFFF	0	%04X	%1.0f	0	0	0	Seq Num	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEQ_NUM_LAST_INVALID_CMD	MEB	0	514	7	0	1	18	2	0xFFFF	0	%04X	%1.0f	0	0	0	Seq Num	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OPCODE_LAST_VALID_CMD	MEB	0	515	7	0	1	20	1	0xFF	0	%02X	%1.0f	0	0	0	Opcode	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OPCODE_LAST_INVALID_CMD	MEB	0	516	7	0	1	21	1	0xFF	0	%02X	%1.0f	0	0	0	Opcode	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERROR_CODE_LAST_INVALID_CMD	MEB	0	517	7	0	1	22	1	0xFF	0	%02X	%1.0f	0	0	0	Err Code	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FSW_MODE	MEB	0	518	7	0	1	23	1	0xFF	0	%02X	%1.0f	0	0	0	FSW Mode	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAST_RESET_TYPE	MEB	0	519	7	0	1	24	1	0xFF	0	%02X	%1.0f	0	0	0	Reset Type	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RESET_COUNT	MEB	0	520	7	0	1	25	1	0xFF	0	%02X	%1.0f	0	0	0	Resets	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAST_FILE_ID_TO_EEPROM	MEB	0	521	7	0	1	26	2	0xFFFF	0	%04X	%1.0f	0	0	0	File ID	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPW_DISCONNECT_ERRS	MEB	0	522	7	0	1	28	2	0xFFFF	0	%04X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPW_PARITY_ERRS	MEB	0	523	7	0	1	30	2	0xFFFF	0	%04X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPW_LINK_STATE	MEB	0	524	7	0	1	32	1	0xFF	0	%02X	%1.0f	0	0	0	Link State	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPW_OTHER	MEB	0	525	7	0	1	33	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROVER TIME SECONDS DS	MEB	0	526	7	0	1	34	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	s	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ROVER TIME SUBSECONDS DS	MEB	0	527	7	0	1	38	2	0xFFFF	0	%04X	%1.0f	0	0	0	ms	%1.0f	1	0	0	0.015258789	0	0	0	0	0	0	0	0	0	0	0	0	0
FSW 10MHz TICKS DS	MEB	0	528	7	0	1	40	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	100us ticks	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
VALVE_PS_STATUS	MEB	0	529	7	0	1	44	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	Status	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_1_ONTIME	MEB	0	530	7	0	1	64	2	0xFFFF	0	%04X	%1.0f	0	0	0	s	%.1f	1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_2_ONTIME	MEB	0	531	7	0	1	66	2	0xFFFF	0	%04X	%1.0f	0	0	0	s	%.1f	1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_3_ONTIME	MEB	0	532	7	0	1	68	2	0xFFFF	0	%04X	%1.0f	0	0	0	s	%.1f	1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_4_ONTIME	MEB	0	533	7	0	1	70	2	0xFFFF	0	%04X	%1.0f	0	0	0	s	%.1f	1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
ROVER TIME SECONDS	MEB	0	550	2	0	1	0	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	s	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ROVER TIME SUBSECONDS	MEB	0	551	2	0	1	4	2	0xFFFF	0	%04X	%1.0f	0	0	0	ms	%1.0f	1	0	0	0.015258789	0	0	0	0	0	0	0	0	0	0	0	0	0
FSW 10MHz TICKS	MEB	0	552	2	0	1	6	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	100us ticks	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
VALVE4_STATE	MEB	0	553	7	0	1	44	1	0xC0	6	%01X	%1.0f	0	0	0	valve state	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VALVE3_STATE	MEB	0	554	7	0	1	44	1	0x30	4	%01X	%1.0f	0	0	0	valve state	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VALVE2_STATE	MEB	0	555	7	0	1	44	1	0x0C	2	%01X	%1.0f	0	0	0	valve state	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VALVE1_STATE	MEB	0	556	7	0	1	44	1	0x03	0	%01X	%1.0f	0	0	0	valve state	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAS_ON	MEB	0	557	7	0	1	46	1	0x40	6	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GC_ON	MEB	0	558	7	0	1	46	1	0x20	5	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEB_ON	MEB	0	559	7	0	1	46	1	0x10	4	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_6_ON	MEB	0	560	7	0	1	47	1	0x40	6	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_5_ON	MEB	0	561	7	0	1	47	1	0x20	5	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_4_ON	MEB	0	562	7	0	1	47	1	0x10	4	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_3_ON	MEB	0	563	7	0	1	47	1	0x08	3	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_2_ON	MEB	0	564	7	0	1	47	1	0x04	2	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR_1_ON	MEB	0	565	7	0	1	47	1	0x02	1	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRG_RDY	MEB	0	566	7	0	1	47	1	0x01	0	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FSW_VERSION	MEB	0	567	7	0	1	48	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	Version	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_ERRS_ALL	MEB	0	568	7	0	1	52	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEB_ERRS_ALL	MEB	0	569	7	0	1	56	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GC_ERRS_ALL	MEB	0	570	7	0	1	60	2	0xFFFF	0	%04X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAS_ERRS_ALL	MEB	0	571	7	0	1	62	2	0xFFFF	0	%04X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FSW_VERSION_MAJOR	MEB	0	572	7	0	1	48	1	0xFF	0	%02X	%1.0f	0	0	0	Version	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FSW_VERSION_MINOR	MEB	0	573	7	0	1	49	1	0xFF	0	%02X	%1.0f	0	0	0	Version	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FSW_VERSION_PATCH	MEB	0	574	7	0	1	50	1	0xFF	0	%02X	%1.0f	0	0	0	Version	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FSW_VERSION_EXTRA	MEB	0	575	7	0	1	51	1	0xFF	0	%02X	%1.0f	0	0	0	Version	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_ERRS_RCV	MEB	0	576	7	0	1	52	1	0xFF	0	%02X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_ERRS_OVR	MEB	0	577	7	0	1	53	1	0xFF	0	%02X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_ERRS_SPARE1	MEB	0	578	7	0	1	54	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_ERRS_SPARE2	MEB	0	579	7	0	1	55	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEB_ERRS	MEB	0	580	7	0	1	56	1	0xFF	0	%02X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEB_ERRS_NAKS	MEB	0	581	7	0	1	57	1	0xFF	0	%02X	%1.0f	0	0	0	nacks	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEB_ERRS_NAK_ID	MEB	0	582	7	0	1	58	1	0xFF	0	%02X	%1.0f	0	0	0	ID	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEB_ERRS_NAK_CODE	MEB	0	583	7	0	1	59	1	0xFF	0	%02X	%1.0f	0	0	0	Code	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GC_ERRS_PKT	MEB	0	584	7	0	1	60	1	0xFF	0	%02X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GC_ERRS_ACK	MEB	0	585	7	0	1	61	1	0xFF	0	%02X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAS_ERRS_RCV	MEB	0	586	7	0	1	62	1	0xFF	0	%02X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAS_ERRS_PARITY	MEB	0	587	7	0	1	63	1	0xFF	0	%02X	%1.0f	0	0	0	errors	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_MAIN_IMON	MEB	0	588	7	0	1	72	2	0xFFFF	0	%04X	%.2f	1	0	0.00007629	A	%.3f	1	1	0.095445565	0.506611277	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_PS_TEMP	MEB	0	589	7	0	1	74	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	1	0	184.6409	-0.01918801	1.39E-06	-5.05E-11	5.61E-16	9.33E-21	-1.94E-25	0	0	0	0	0	0	0	0
TIMESTAMP	GC	0	600	14	0	204	3	0	0xFFFF	0	%04X	%1.0f	0	0	0	 s	%.2f	1	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS	GC	0	601	14	0	204	0	1	0xFFFF	0	%04X	%1.0f	0	0	0	Status	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_TS_MOTOR_POWERED	GC	0	602	14	0	204	0	1	0x0001	0	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_TS_POSITION_REACHED	GC	0	603	14	0	204	0	1	0x0002	1	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_TS_TIMEOUT	GC	0	604	14	0	204	0	1	0x0004	2	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_TS_OVER_CURRENT_SWITCH_OFF	GC	0	605	14	0	204	0	1	0x0008	3	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_UPPER_END_POS_SWITCH	GC	0	606	14	0	204	0	1	0x0010	4	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_LOWER_END_POS_SWITCH	GC	0	607	14	0	204	0	1	0x0020	5	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_IKI_BUSY	GC	0	608	14	0	204	0	1	0x0100	8	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_SV_POWERED	GC	0	609	14	0	204	0	1	0x0200	9	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_SERIAL_NUMBER	GC	0	610	14	0	204	0	1	0xF000	12	%01X	%1.0f	0	0	0	Serial Number	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCGAIN1	GC	0	611	14	0	204	6	2	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.3f	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
SCGAIN10	GC	0	612	14	0	204	9	3	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.3f	1	1	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0
SCGAIN100	GC	0	613	14	0	204	12	4	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.3f	1	1	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TOVN	GC	0	614	14	0	204	15	5	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TTRP1	GC	0	615	14	0	204	18	6	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TTRP2	GC	0	616	14	0	204	18	7	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TTCD1	GC	0	617	14	0	204	21	8	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TTCD2	GC	0	618	14	0	204	21	9	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TTCD3	GC	0	619	14	0	204	21	10	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TTCD4	GC	0	620	14	0	204	21	11	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TCLM1	GC	0	621	14	0	204	24	12	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TCLM2	GC	0	622	14	0	204	24	13	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TCLM3	GC	0	623	14	0	204	24	14	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TCLM4	GC	0	624	14	0	204	24	15	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TCPL1	GC	0	625	14	0	204	27	16	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0x7	145	150	0	0	0
TEMP_TCPL2	GC	0	626	14	0	204	27	17	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0x7	145	150	0	0	0
TEMP_TCPL3	GC	0	627	14	0	204	27	18	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0x7	145	150	0	0	0
TEMP_TCPL4	GC	0	628	14	0	204	27	19	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0x7	145	150	0	0	0
TEMP_TCPL5	GC	0	629	14	0	204	27	20	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0x7	145	150	0	0	0
TEMP_TCPL6	GC	0	630	14	0	204	27	21	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0x7	145	150	0	0	0
TEMP_TCPL7	GC	0	631	14	0	204	27	22	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0x7	145	150	0	0	0
TEMP_TTP	GC	0	632	14	0	204	27	23	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TTP2	GC	0	633	14	0	204	27	24	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TVP1	GC	0	634	14	0	204	27	25	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
