Sub System	Name	ADC No	Data ID	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
MAIF	REF_MP_TEMP	0	851	19	0	207	2	2	0xFFFF	0	%04X	%.2f	1	1.36E+02	-3.60E-03		%.2f	1	0	1.89E+02	-2.14E-02	1.80E-06	-8.50E-11	1.94E-15	-1.71E-20	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	DELTA_TIME	0	852	19	0	220	4	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	us	%1.0f	1	0	0.00E+00	1.00E+02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	U_PIRANI_MS_PRESS	0	853	19	0	220	6	2	0xFFFF	0	%04X	%.2f	1	0.00E+00	7.63E-05	V	%.3f	1	1	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	CALC_DELTA_TEMP	0	854	19	0	220	8	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	dT/dt	%.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	CALC_PRESSURE	0	855	19	0	220	12	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	mTor	%.3f	9	0	0.00E+00	1.00E+03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	CALC_PRESSURE_AVG	0	856	19	0	221	12	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	mTor	%.3f	9	0	0.00E+00	1.00E+03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	CALC_PRESSURE_HI	0	857	19	0	222	12	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	mTor	%.3f	9	0	0.00E+00	1.00E+03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	CALC_PRESSURE_LO	0	858	19	0	223	12	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	mTor	%.3f	9	0	0.00E+00	1.00E+03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	LDI_END_CAP_TEMP	0	860	17	0	207	35	2	0xFFFF	0	%04X	%.3f	1	0.00E+00	7.63E-05	C	%.2f	12	1	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7	0	0	0	0	0	0
MAIF	GC_END_CAP_TEMP	0	861	17	0	207	75	2	0xFFFF	0	%04X	%.3f	1	0.00E+00	7.63E-05	C	%.2f	12	1	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	18	0	0	0	0	0	0
MAIF	WRP_CURRENT_1MIN	0	859	18	0	210	4	2	0xFFFF	0	%04X	%.3f	1	0.00E+00	7.63E-05	A	%.3f	1	1	0.00E+00	1.05E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	17	0	0	0	0	0	0
MAIF	WRP_DYN_BRAKE_MODE	0	862	17	0	207	461	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	WRP_CLOSED_LOOP_SPEED_MODE	0	863	17	0	207	461	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	WRP_CLOSED_LOOP_CURR_MODE	0	864	17	0	207	461	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	WRP_TRANSITION_STATE	0	865	17	0	207	461	2	0x1000	12	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	WRP_OPEN_LOOP_MODE	0	866	17	0	207	461	2	0x0800	11	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	WRP_ROTOR_ALIGN_MODE	0	867	17	0	207	461	2	0x0400	10	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	WRP_OVER_CURRENT_EVENT	0	868	17	0	207	461	2	0x0200	9	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	WRP_UNDER_VOLTAGE_EVENT	0	869	17	0	207	461	2	0x0100	8	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	FPGA_REVISION	0	870	17	0	1	461	1	0xFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	Version	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
MAIF	2P7V	0	871	17	0	207	9	2	0xFFFF	0	%04X	%.2f	1	0.00E+00	7.63E-05	V	%.3f	1	1	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	FPGA_FW_REVISION	0	900	10	0	1	0	1	0xFF	0	%02X	%1.0f	0	0.00E+00	0.00E+00	Version	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	RABBIT_FW_REVISION	0	901	10	0	1	1	1	0xFF	0	%02X	%1.0f	0	0.00E+00	0.00E+00	Version	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	RSIM_CMD_CNT	0	902	10	0	1	2	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	cmds	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	FPGA_CMD_CNT	0	903	10	0	1	4	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	cmds	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	PS_VOLTAGE_SETTING	0	904	10	0	1	6	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	V	%.2f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	PS_CURRENT_LIMIT	0	905	10	0	1	10	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	PS_OUTPUT_STATE_OC	0	906	10	0	1	14	1	0x2	1	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	PS_OUTPUT_STATE_ENA	0	907	10	0	1	14	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	PS_VOLTAGE_READING	0	908	10	0	1	15	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	V	%.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	PS_CURRENT_READING	0	909	10	0	1	19	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS1_CURRENT_LIMIT	0	910	10	0	1	23	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS2_CURRENT_LIMIT	0	911	10	0	1	27	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS3_CURRENT_LIMIT	0	912	10	0	1	31	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS1_OUTPUT_STATE_OC	0	913	10	0	1	35	1	0x2	1	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS1_OUTPUT_STATE_ENA	0	914	10	0	1	35	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS2_OUTPUT_STATE_OC	0	915	10	0	1	36	1	0x2	1	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS2_OUTPUT_STATE_ENA	0	916	10	0	1	36	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS3_OUTPUT_STATE_OC	0	917	10	0	1	37	1	0x2	1	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS3_OUTPUT_STATE_ENA	0	918	10	0	1	37	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	TEMPERATURE	0	919	10	0	1	38	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	C	%.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	HUMIDITY	0	920	10	0	1	42	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	%	%.1f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	HOUR_METER	0	921	10	0	1	46	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	Hours	%.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	LASER_STATUS	0	922	10	0	1	50	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	TC_COUNTER	0	923	10	0	1	51	2	0x7FF	0	%04X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	RSIM_NAK_CNT	0	924	10	0	1	53	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	naks	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	FPGA_NAK_CNT	0	925	10	0	1	55	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	naks	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	OC_TRIP_MODE	0	926	10	0	1	57	1	0x1	0	%02X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	OC_TRIP_TIME	0	927	10	0	1	58	1	0xFF	0	%02X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS1_CURRENT_SAMPLE	0	928	10	0	211	81	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	1	0	0.00E+00	1.22E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS1_CURRENT_SAMPLE_AVG	0	929	10	0	1	2081	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS2_CURRENT_SAMPLE_AVG	0	930	10	0	1	2085	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS3_CURRENT_SAMPLE_AVG	0	931	10	0	1	2089	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS1_VOLTAGE_SAMPLE_AVG	0	932	10	0	1	2093	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	V	%1.3f	9	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0x3	27.75	27.7	0	0	0
RSIM	BUS1_CURRENT_CALC_MIN	0	934	10	0	212	81	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	1	0	0.00E+00	1.22E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS1_CURRENT_CALC_MAX	0	935	10	0	213	81	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	1	0	0.00E+00	1.22E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS1_CURRENT_CALC_AVG	0	936	10	0	214	81	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	1	0	0.00E+00	1.22E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	PS_COM_LINK_NOT_ACTIVE	0	937	10	0	1	14	1	0x8	3	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	FRONT_PANEL_INHIBIT	0	938	10	0	1	14	1	0x4	2	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS1_POWER_CALC_AVG	0	939	10	0	227	2081	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	W	%1.3f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS2_POWER_CALC_AVG	0	940	10	0	228	2085	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	W	%1.3f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
RSIM	BUS3_POWER_CALC_AVG	0	941	10	0	229	2089	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	W	%1.3f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	CTRLTEMP_PDM	0	950	16	0	235	0	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	0	9.52E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	CTRLTEMP_FCS	0	951	16	0	235	2	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	0	9.52E+00	2.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	CTRLTEMP_OSC1	0	952	16	0	235	4	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	0	9.52E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	CTRLTEMP_OSC2	0	953	16	0	235	6	2	0xFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	0	9.52E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_TEMP_PDM	0	954	16	0	235	8	2	0xFFF	0	%03X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	0	-7.24E+01	5.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	PDM_HSC	0	955	16	0	235	8	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	PDM_TORL	0	956	16	0	235	8	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	PDM_TORH	0	957	16	0	235	8	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_TEMP_FCS	0	958	16	0	235	10	2	0xFFF	0	%03X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	0	-7.24E+01	5.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	FCS_HSC	0	959	16	0	235	10	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	FCS_TORL	0	960	16	0	235	10	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	FCS_TORH	0	961	16	0	235	10	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_TEMP_OSC1	0	962	16	0	235	12	2	0xFFF	0	%03X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	0	-7.24E+01	5.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	OSC1_HSC	0	963	16	0	235	12	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	OSC1_TORL	0	964	16	0	235	12	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	OSC1_TORH	0	965	16	0	235	12	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_TEMP_OSC2	0	966	16	0	235	14	2	0xFFF	0	%03X	%1.0f	0	0.00E+00	0.00E+00	C	%1.2f	1	0	-7.24E+01	5.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	OSC2_HSC	0	967	16	0	235	14	2	0x2000	13	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	OSC2_TORL	0	968	16	0	235	14	2	0x4000	14	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	OSC2_TORH	0	969	16	0	235	14	2	0x8000	15	%01X	%1.0f	0	0.00E+00	0.00E+00	bool	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_V_CHRG	0	970	16	0	235	16	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	V	%1.2f	1	0	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_CURR_STRING1	0	971	16	0	235	18	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.2f	1	0	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_CURR_STRING2	0	972	16	0	235	20	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	A	%1.2f	1	0	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_GATE_STRING1	0	973	16	0	235	22	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	V	%1.3f	1	0	0.00E+00	4.00E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_GATE_STRING2	0	974	16	0	235	24	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00	V	%1.3f	1	0	0.00E+00	4.00E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_ENERGY_UV	0	975	16	0	235	26	2	0xFFF	0	%03X	%1.3f	1	0.00E+00	1.00E-03	uJ	%1.3f	1	1	0.00E+00	8.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	HK_ENERGY_GN	0	976	16	0	235	28	2	0xFFF	0	%03X	%1.3f	1	0.00E+00	1.00E-03	uJ	%1.3f	1	1	0.00E+00	3.00E+02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	STATUS_FLAGS	0	977	16	0	235	30	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
LASER	STATUS_PULSE_COUNTER	0	978	16	0	235	30	2	0x00FF	0	%02X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
